Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,sentiment,clean_text,transformer_pred
323297,B000OQ2DL4,ADXSGDJ1SI2ZI,S. Ng,3,3,5,1292371200,Great stuff!,I've been using this product for the past few months and I've seen a difference in my health. It makes me more calm in stressful situations and it keeps me regular. I love the taste - it's just like drinking raspberry soda on a daily basis!,positive,i ve been using this product for the past few months and i ve seen a difference in my health it makes me more calm in stressful situations and it keeps me regular i love the taste it s just like drinking raspberry soda on a daily basis,positive
370698,B000CQ01GU,A3O5DXM8U22OBA,Ann V. Call,1,2,3,1212624000,Needs something extra,"Don't get me wrong, I love this mac n' cheese.  BUT, I think it's really bland without adding anything.  When I eat it, I add a can of tuna and mix some parmesan cheese in with the sauce before I mix it with the noodles to make it thicker.  This makes the sauce stick better to the noodles.",neutral,don t get me wrong i love this mac n cheese but i think it s really bland without adding anything when i eat it i add a can of tuna and mix some parmesan cheese in with the sauce before i mix it with the noodles to make it thicker this makes the sauce stick better to the noodles,negative
25439,B001VPCKV0,A2O090R7Z74O3N,G. Paxton,0,0,1,1321488000,"Beware: this is doggy junkfood, not a bullystick","Bought one of these from a pet store for my dog. I always try to give her natural minimally-processed chews and treats, she goes through a lot of bully sticks, pig ears, & himalayan chews.  The label didn't say what this was made of & I thought it was a bully stick or other bit of dried bull anatomy like a large tendon. Nice that it's odor-free but the texture seemed unusual, it's sort of soft & chewy like a heavy dried dough, not tough & durable like a normal bully stick.  My 20lb bicha-poo ate the whole 12"" stick in about a half an hour. After looking it up online I discovered that it's not natural meat at all but a man-made ""fake"" bully stick.  Ingredients: Potato starch, meat by product, corn starch, sorbitol, liver, cellulose, water, egg, lecithin, calcium stearate, titanium dioxide, caramel color, sorbic acid.  I won't be buying these again: Full of weird ingredients, not natural, and it does not last.",negative,bought one of these from a pet store for my dog i always try to give her natural minimally processed chews and treats she goes through a lot of bully sticks pig ears himalayan chews the label didn t say what this was made of i thought it was a bully stick or other bit of dried bull anatomy like a large tendon nice that it s odor free but the texture seemed unusual it s sort of soft chewy like a heavy dried dough not tough durable like a normal bully stick my lb bicha poo ate the whole stick in about a half an hour after looking it up online i discovered that it s not natural meat at all but a man made fake bully stick ingredients potato starch meat by product corn starch sorbitol liver cellulose water egg lecithin calcium stearate titanium dioxide caramel color sorbic acid i won t be buying these again full of weird ingredients not natural and it does not last,negative
432552,B0000TSQ6G,A3AKHFULBHYL1W,Dino,1,1,5,1302134400,Dog food,"I can't stress enough how great this dog food is. My lab LOVES it! And his coat, eyes, and overall good health proves what a great quality food Holistic Select is. Ordering it from Amazon makes it so easy! It's delivered right to my door (No more heavy lifting) and the price is cheaper than most pet stores.",positive,i can t stress enough how great this dog food is my lab loves it and his coat eyes and overall good health proves what a great quality food holistic select is ordering it from amazon makes it so easy it s delivered right to my door no more heavy lifting and the price is cheaper than most pet stores,positive
405309,B005K4Q4LK,A3T0DU2IH2E13R,Vincent Martucci,2,3,1,1320451200,Not what you think--taste wise,I tried this and was disappointed. No coffee taste and artificial milk and sweetners. It does not really taste like a cup of cappuchino that you get in a store or restaurant---It is really an artificial made up blend ----stay away or try it at your own risk.,negative,i tried this and was disappointed no coffee taste and artificial milk and sweetners it does not really taste like a cup of cappuchino that you get in a store or restaurant it is really an artificial made up blend stay away or try it at your own risk,negative
306966,B000EM8TYS,A2P3EAL546VFXR,Onlysee,0,0,1,1320969600,Buyer Beware!!  Not as pictured,"Just be aware (BEFORE ORDERING) that this item is for the CUP SIZE tea bag product - NOT the Family Size (as shown in the product picture).  There is a big difference in the size of the tea bags themselves.  Just be aware of this fact before you order this product.<br /><br />If you want the Family Size tea bags, they are here: <a href=""http://www.amazon.com/gp/product/B000HBIHLG"">Lipton Iced Tea, Decaffeinated, Tea Bags, 24-Count Boxes, (Pack of 12)</a><br /><br />The product received the 1 star because of the listing issue not being correct.  The product itself is GREAT!",negative,just be aware before ordering that this item is for the cup size tea bag product not the family size as shown in the product picture there is a big difference in the size of the tea bags themselves just be aware of this fact before you order this product if you want the family size tea bags they are here lipton iced tea decaffeinated tea bags count boxes pack of the product received the star because of the listing issue not being correct the product itself is great,negative
172839,B004UB6IFQ,A293UBA80BWN1J,"D. Cusick ""scalloway""",0,0,5,1348272000,Truly strangely addictive,"I discovered these in a local health food store when I began searching for seaweed products as a way to add some iodine to my diet. The store carried lots of products, but most were processed with nasty canola oil which I try to avoid as I do all the high-PUFA oils. Then I found SeaSnax which use olive oil!<br /><br />I bought some and the rest was history. Now I buy them in bulk from amazon because the price is much better. Yes, they do have a slightly fishy odor and flavor - but I *like* that. You may not like them as much as I do if that bothers you. But for me they are the perfect snack - great taste, a nice crunchy mouth-feel, low in carbs and calories. No matter what your eating goals or eating style - low carb, low cal, low fat, vegan, etc. these snacks can fill the bill, but you *must* like that slightly fishy taste and scent. However in my case I do!<br /><br />I eat these so often that it's great amazon has them in bulk like this, although my most recent purchase was a 6-pack and not a 12 as I wanted to buy ALL the flavors, not just the plain, so I bought 6-packs of them all. But I'll certainly be ordering again soon. These are one of my favorite food finds of the year.",positive,i discovered these in a local health food store when i began searching for seaweed products as a way to add some iodine to my diet the store carried lots of products but most were processed with nasty canola oil which i try to avoid as i do all the high pufa oils then i found seasnax which use olive oil i bought some and the rest was history now i buy them in bulk from amazon because the price is much better yes they do have a slightly fishy odor and flavor but i like that you may not like them as much as i do if that bothers you but for me they are the perfect snack great taste a nice crunchy mouth feel low in carbs and calories no matter what your eating goals or eating style low carb low cal low fat vegan etc these snacks can fill the bill but you must like that slightly fishy taste and scent however in my case i do i eat these so often that it s great amazon has them in bulk like this although my most recent purchase was a pack and not a as i wanted to buy all the flavors not just the plain so i bought packs of them all but i ll certainly be ordering again soon these are one of my favorite food finds of the year,negative
202465,B0015NHRE8,A2XKRRF9QYW7J6,AZCHAZ,0,1,3,1346371200,Vitemin Validation,"This product is above most in quality.  The Company that produces the product gives more validation that most others, that the prodict is pure and the quality is as specified.",neutral,this product is above most in quality the company that produces the product gives more validation that most others that the prodict is pure and the quality is as specified,positive
55220,B000KAKZ2I,A22A5VZW2FPNGF,Aimee E. Lansky,0,3,1,1242864000,throw up every time,"I bought these as a treat for my dog and he started vomiting about an hour later.  I thought it was something specific to that dog but when I tried giving them to my other two dogs- they both got sick too.  I think they eat them like a treat rather than chewing on them and then they block their digestive tract.  Whatever is going on, I wouldn't purchase them unless you don't mind dog vomit.",negative,i bought these as a treat for my dog and he started vomiting about an hour later i thought it was something specific to that dog but when i tried giving them to my other two dogs they both got sick too i think they eat them like a treat rather than chewing on them and then they block their digestive tract whatever is going on i wouldn t purchase them unless you don t mind dog vomit,negative
325723,B000LKXQJQ,A2VY6PIZHB12QK,garnet10,2,2,5,1257897600,"Great tasting, easy to make","The Taste Adventure soups are healthy, all natural soups that are easy to make (just boil water!).  Great tasting soup especially on a cold night.",positive,the taste adventure soups are healthy all natural soups that are easy to make just boil water great tasting soup especially on a cold night,positive
362209,B001AWBZQK,A290AVE8KMSCS7,Mars,1,1,2,1341705600,Not the same product anymore,"It's the 3rd bad batch now and I'm certain it's become a new standard. I know they changed the can material (tan/copper vs. brushed stainless look), but the product?? It is now DRY, and almost impossible to penetrate with a plastic fork. Other 5oz items are fine, as they used to be, so I'm switching to the bigger cans :( I used to like this product for its size, as my cat eats small, but, oh well.",negative,it s the rd bad batch now and i m certain it s become a new standard i know they changed the can material tan copper vs brushed stainless look but the product it is now dry and almost impossible to penetrate with a plastic fork other oz items are fine as they used to be so i m switching to the bigger cans i used to like this product for its size as my cat eats small but oh well,negative
458498,B000FFIL92,A2H5CVDCFN7ON,A. Lee,3,4,5,1168473600,The center of attention!,"I bought this as a gift for a friend who had a holiday party.  My friend loved it and immediately set it up with a flowering tea.  There were about 20 guests, all of whom were captivated by the beautiful display.  Everyone wanted to taste the tea (white tea), and after using the flowering leaves an additional two times, the tea was still very fragrant and tasty.  My friend was not willing to part with all her flowering teas, but she opened up another one: a black tea.  It tasted good, but was very similar to conventional teas.  The bamboo gift set was beautiful, and the box is also very lovely.",positive,i bought this as a gift for a friend who had a holiday party my friend loved it and immediately set it up with a flowering tea there were about guests all of whom were captivated by the beautiful display everyone wanted to taste the tea white tea and after using the flowering leaves an additional two times the tea was still very fragrant and tasty my friend was not willing to part with all her flowering teas but she opened up another one a black tea it tasted good but was very similar to conventional teas the bamboo gift set was beautiful and the box is also very lovely,positive
491811,B000AY9SR2,A2L5XUKW1T3K55,Marie Porter,0,6,1,1329264000,Loma Linda Tender Bits,"Recieved my order quickly, unfortunately, Loma Linda Linketts were shipped instead of the Tender Bits. I was so in the mood, these are so wonderful fried w/ a little crisp around the edges.",negative,recieved my order quickly unfortunately loma linda linketts were shipped instead of the tender bits i was so in the mood these are so wonderful fried w a little crisp around the edges,positive
333606,B00188S3PM,A34E1744VPQCNU,Dbp323,1,1,5,1337299200,Dbp323,"Recommend it to all.  Lovely natural sweet delicate flavor and add some raw honey is a great cold kicker.  I loved it during a URI, upper respiratory infection and it was fabulous.  Soothed my sore throat and helped ease the coughing.  I now brew it for cold tea as well.  Very refresshing.",positive,recommend it to all lovely natural sweet delicate flavor and add some raw honey is a great cold kicker i loved it during a uri upper respiratory infection and it was fabulous soothed my sore throat and helped ease the coughing i now brew it for cold tea as well very refresshing,positive
160563,B001AHJ9U4,A35N3Z47EAAR6H,Cyn,0,0,4,1335571200,Great oatmeal,"Had this oatmeal in Vermont and really liked it.  If you like natural, chewy oatmeal, you will love this.  I use brown sugar for sweetener and I use water instead of milk.",positive,had this oatmeal in vermont and really liked it if you like natural chewy oatmeal you will love this i use brown sugar for sweetener and i use water instead of milk,positive
257550,B002TSA91G,A1X8X47IEVEAZD,"F. F. Dumlao ""violencejack""",0,0,4,1283126400,It's for men,"It's a bit strong immediately from the bottle but after it's been rinsed off, it is not too imposing.  Like other Dove products it is gentle on sensitive and dry skin and is a good option for those of us who have chronic dry skin.",positive,it s a bit strong immediately from the bottle but after it s been rinsed off it is not too imposing like other dove products it is gentle on sensitive and dry skin and is a good option for those of us who have chronic dry skin,positive
56161,B0016LL5DS,A3AMB7AMDQ50JK,Norman A. Hoffman,5,5,5,1318464000,just the best!!,"i have eaten nutella for ever,i just wanted to try something new,so i purchased this product,WHAT A MISTAKE!this is just what i did not need,one more food addiction nocciolata hazelnut spread is not quite as sweet as nutella and is softer.this one is not for the kids,save every indulgent smear for you,IT IS WORTH THE PRICE!!",positive,i have eaten nutella for ever i just wanted to try something new so i purchased this product what a mistake this is just what i did not need one more food addiction nocciolata hazelnut spread is not quite as sweet as nutella and is softer this one is not for the kids save every indulgent smear for you it is worth the price,negative
373598,B0027E0XGS,A22WTWH1EOT40V,Southern girl,0,0,5,1334793600,mint juleps made easy,"My brother got me hooked on mint juleps last summer.  When it is miserably hot they are so refreshing.  I use one part mint syrup to two parts Maker's Mark.  This mint syrup makes it so easy.  My only complaint is the caps on the bottles are pretty flimsy and were broken and leaking when they arrived.  However, they replaced them right away without any problems.",positive,my brother got me hooked on mint juleps last summer when it is miserably hot they are so refreshing i use one part mint syrup to two parts maker s mark this mint syrup makes it so easy my only complaint is the caps on the bottles are pretty flimsy and were broken and leaking when they arrived however they replaced them right away without any problems,positive
378586,B004051BO0,A1IL6W1NK05UW9,"C. Baker ""cbaker""",1,1,4,1299801600,Good Afternoon Tea,"As far as flavored teas go this is a rather nice blend with smooth yet bold vanilla spice taste.  It has a good bit of caffeine in it as a pick me up and can be a nice change for an afternoon cup of coffee.  Beyond the caffeine it also purports to be a healthier choice than many other energy drinks.  While I was not overwhelmed by this tea, as I tend to like heartier blends, I would give it a qualified thumbs up.",positive,as far as flavored teas go this is a rather nice blend with smooth yet bold vanilla spice taste it has a good bit of caffeine in it as a pick me up and can be a nice change for an afternoon cup of coffee beyond the caffeine it also purports to be a healthier choice than many other energy drinks while i was not overwhelmed by this tea as i tend to like heartier blends i would give it a qualified thumbs up,positive
340994,B0011DFY38,AIGCWIWP1NR14,Delano,0,0,4,1334016000,blk cherry juice,"Good product of high quality for a very good price, just as advertised. This product is very hard to find in grocery stores, thus this made it very convenient.",positive,good product of high quality for a very good price just as advertised this product is very hard to find in grocery stores thus this made it very convenient,positive
190637,B000FI4O90,A2AX79T99WFDV,E. Dickinson,3,3,2,1222992000,"More work, but it works","It took 2 kits to get a full garden.  Only  2 seeds grew on the first kit.  I wrote to aerogarden and they sent me a replacement, told me to use distilled water (the kit said not to use distilled water, to use tap water).  I received the replacement kit quickly and was able to get some more growth from new seeds, but took a few more times.  There are 7 spots, 2 grew with first kit, 3 more grew with second kit, and 2 more are still waiting on.  I like this product, but should be as easy as they said.  I really like the customer service that went with the product though.",negative,it took kits to get a full garden only seeds grew on the first kit i wrote to aerogarden and they sent me a replacement told me to use distilled water the kit said not to use distilled water to use tap water i received the replacement kit quickly and was able to get some more growth from new seeds but took a few more times there are spots grew with first kit more grew with second kit and more are still waiting on i like this product but should be as easy as they said i really like the customer service that went with the product though,negative
45849,B0041NYV8E,A1WXJ1I42UOQ2V,AuburnTygr,0,1,2,1334188800,Spicy Hot...,"This drink has too much ginger for my taste.  I like ginger just not this much in one drink.  I tried to improve the taste by adding honey and that helped but not enough for me to be able to drink it.  10 minutes after taking a few sips my tongue was still burning from the spices, not the heat.  More lemon might have helped the flavor a bit but the ginger is quite strong.",negative,this drink has too much ginger for my taste i like ginger just not this much in one drink i tried to improve the taste by adding honey and that helped but not enough for me to be able to drink it minutes after taking a few sips my tongue was still burning from the spices not the heat more lemon might have helped the flavor a bit but the ginger is quite strong,positive
13382,B001BSBFUO,A3FWTV1T0E2L6X,"Rivka A. Strom ""RivkaS7""",0,0,5,1318118400,A lifesaver,This product makes giving medication a breeze.  Just pop the pill in the center and squeeze shut.  My dog thinks it is a treat.  I love them!,positive,this product makes giving medication a breeze just pop the pill in the center and squeeze shut my dog thinks it is a treat i love them,positive
239069,B00473USSK,A1ZZZT0KJR46UV,Darla Mcgranaghan,1,1,5,1308873600,White wheat flour--who knew.,I love this product for just about anything.  The only time I had any issue was making a cake and forgot it is just A BIT heavier than regular flour.  To say the cake was dense is a real understatement.<br /><br />My grandkids think that Mema makes the best cinnamon rolls and cookies ever so must be using the right stuff after all.  This flour rocks the biggest problem is the issue of finding it available locally.  Keep up the good work.,positive,i love this product for just about anything the only time i had any issue was making a cake and forgot it is just a bit heavier than regular flour to say the cake was dense is a real understatement my grandkids think that mema makes the best cinnamon rolls and cookies ever so must be using the right stuff after all this flour rocks the biggest problem is the issue of finding it available locally keep up the good work,positive
526763,B001FA1L8O,A3W3LOIKHEGLPW,Diane Johnston,5,6,5,1185408000,"YUM, YUM AND YUM, MAKE PLENTY","They are light and fluffy.  You have to control yourself.  I ate 2 and wanted more all sense of calories and control disapeared.  Hide the can, you guest will be impressed and want receipe.",positive,they are light and fluffy you have to control yourself i ate and wanted more all sense of calories and control disapeared hide the can you guest will be impressed and want receipe,positive
551048,B000XEV9YE,A1ZXQSWCMQ74PV,A. Stein,2,2,5,1250985600,The Best Tea!,I absolutely love Yorkshire tea and am so glad it is now available on Amazon!  A cup of this full-bodied black tea with milk in the morning is how I start each day and just love it!,positive,i absolutely love yorkshire tea and am so glad it is now available on amazon a cup of this full bodied black tea with milk in the morning is how i start each day and just love it,positive
466392,B0057ISDW2,A1IUGRT7PJ2IH0,oldfashionedgal13,0,0,5,1349049600,The Names Fit the Flavors,"My mom and I bought these some years back, from World Market. We chuckled at the names and decided to give them a go. We couldn't believe they actually tasted like their given names...Volmit, Earwax...yuck! These were a good laugh and a fun experience.",positive,my mom and i bought these some years back from world market we chuckled at the names and decided to give them a go we couldn t believe they actually tasted like their given names volmit earwax yuck these were a good laugh and a fun experience,positive
536639,B0002LDAHC,A6SANB5L4DFDU,helixfrag,1,1,5,1324166400,Flavorful Coffee,"I grew up with this can around my house -my parents, like me, are coffee drinkers. Somehow it got phased out by my teens but I picked up a can at my local asian supermarket around three months ago.<br /><br />The first couple of cups of this was wonderful, dark, and flavorful. I loved the taste but got bored. Then I went back to my Columbian Coffee. Something still wasn't right. Now I use a 1:2 ratio of Cafe Du Monde to Columbian and haven't looked back. I cannot have my coffee any other way now. My local coffee shops rarely see my face these days because of this small orange can.<br /><br />Cafe Du Monde is coarsely grounded and has a darker brown color than most other coffees. It's not hard to see the difference if you mixed the two in a single can (which I did). Coffee Addicts need to get a can at least once in their life.",positive,i grew up with this can around my house my parents like me are coffee drinkers somehow it got phased out by my teens but i picked up a can at my local asian supermarket around three months ago the first couple of cups of this was wonderful dark and flavorful i loved the taste but got bored then i went back to my columbian coffee something still wasn t right now i use a ratio of cafe du monde to columbian and haven t looked back i cannot have my coffee any other way now my local coffee shops rarely see my face these days because of this small orange can cafe du monde is coarsely grounded and has a darker brown color than most other coffees it s not hard to see the difference if you mixed the two in a single can which i did coffee addicts need to get a can at least once in their life,negative
161173,B000LKZ86K,A1SMJOGDW059OG,Trish Deneen,1,1,5,1319068800,Excellent tofu to have on hand,This is my favorite brand of tofu.  I've used the extra-firm style in egg-like dishes like scrambled eggs and quiche and other recipes that call for a firmer tofu.  The expiration dates on the packages are usually a few months away so I can easily use them up in time.,positive,this is my favorite brand of tofu i ve used the extra firm style in egg like dishes like scrambled eggs and quiche and other recipes that call for a firmer tofu the expiration dates on the packages are usually a few months away so i can easily use them up in time,negative
211014,B001EO5Y52,A10TN1JAVPHKWR,L. McGinley,0,1,5,1211068800,I'm hooked!,"I've tried just about every extra bold K cup available and this by far is my favorite. The rich syrupy flavor is just right, has no aftertaste (not sure what the one person who said there was an aftertaste was drinking but it must not have been this coffee) and is drinkable on a daily basis (not too over the top for everyday).",positive,i ve tried just about every extra bold k cup available and this by far is my favorite the rich syrupy flavor is just right has no aftertaste not sure what the one person who said there was an aftertaste was drinking but it must not have been this coffee and is drinkable on a daily basis not too over the top for everyday,positive
223225,B002BCFI70,AO8H4TVN5RZMU,mspriss678,1,1,5,1278460800,Love it! Hard to find this at the grocery store,"I've tried them all and keep coming back to the Belgian chocolate.  A chocoholic's dream. I drink this every morning and this seem's to be the most economical way to buy it, 6 cans at a time.",positive,i ve tried them all and keep coming back to the belgian chocolate a chocoholic s dream i drink this every morning and this seem s to be the most economical way to buy it cans at a time,positive
325233,B000F41ZG4,AHOBBFAUQU9IA,Kt,4,4,5,1231545600,My Favorite Tea,"I have tried a fair number of teas and drink tea pretty often.  My favorite used to be Twinings though even with Twinings tea, sometimes it just does not come out well.<br /><br />I don't usually drink loose tea, but I received this tea as a gift.  When I tried it I was very pleasantly surprised!  This tea is the best tea I've ever had.  Every time you make it it is always good.  It is just delicious with milk and sugar.  LOVE IT!!",positive,i have tried a fair number of teas and drink tea pretty often my favorite used to be twinings though even with twinings tea sometimes it just does not come out well i don t usually drink loose tea but i received this tea as a gift when i tried it i was very pleasantly surprised this tea is the best tea i ve ever had every time you make it it is always good it is just delicious with milk and sugar love it,positive
146856,B000EJR49M,A1YUL9PCJR3JTY,"O. Brown ""Ms. O. Khannah-Brown""",13,15,4,1188518400,"Fine Tea Experience, With Caveats","****<br />This Cranberry Weightless tea is lovely, and has a marvelous taste. It seems to work as a diuretic, which isn't a bad thing, since it does so by promoting urological health. It probably does contribute to ""Weightless"" (weighing less) but only by ridding your body of excess water; still, if it can do this in a healthy way, I'm all for it. I like drinking it as a calming ritual before meals, which for me has some value, too. It seems to work for me; even more importantly, I enjoy it.<br /><br />The ingredients in Traditional Medicinal's Weightless Cranberry are: bitter fennel fruit 150 mg, red clover blossom 150 mg, uva ursi leaf 135 mg, cranberry fruit concentrate 60 mg, cleavers herb 52.5 mg., as well as a proprietary blend of: organic hibiscus flower, organic roasted chicory root, organic parsley leaf, and organic stevia leaf.<br /><br />Weightless Cranberry is part of a line by Traditional Medicinals that includes the original Weightless and a Weightless Cinnamon-Spice.<br /><br />Traditional Medicinals seems to be a responsible company. They adhere to sustainable and fair trade practices, use organic ingredients when feasible, and base their tea formulations on sound research and knowledge.<br /><br />The brewing instructions for this tea are very important: ""For maximum benefit, medicinal tea must be properly prepared. Pour 8 oz. freshly boiled water over a tea bag in a cup. Cover cup and steep 10-15 minutes. These steps directly influence the amount of beneficial components that will end up in your teacup! Gently squeeze the tea bag to release any remaining extract.<br />Drink 3 cups daily, one cup before each meal, for up to 2 weeks, then pause a few days before resuming."" So, Weightless is a long-brewing pre-prandial tea...if you want it to work properly.<br /><br />Also note the following cautions: ""Cautions: Tea containing bitter fennel fruit and uva ursi leaf are not for long-term daily use without medical advice. Contraindications: Not for use during pregnancy, while nursing, or by children under 12 years. Side Effects: Teas containing uva ursi leaf may cause nausea or vomiting in individuals and children with sensitive stomachs.""<br />****",positive,this cranberry weightless tea is lovely and has a marvelous taste it seems to work as a diuretic which isn t a bad thing since it does so by promoting urological health it probably does contribute to weightless weighing less but only by ridding your body of excess water still if it can do this in a healthy way i m all for it i like drinking it as a calming ritual before meals which for me has some value too it seems to work for me even more importantly i enjoy it the ingredients in traditional medicinal s weightless cranberry are bitter fennel fruit mg red clover blossom mg uva ursi leaf mg cranberry fruit concentrate mg cleavers herb mg as well as a proprietary blend of organic hibiscus flower organic roasted chicory root organic parsley leaf and organic stevia leaf weightless cranberry is part of a line by traditional medicinals that includes the original weightless and a weightless cinnamon spice traditional medicinals seems to be a responsible company they adhere to sustainable and fair trade practices use organic ingredients when feasible and base their tea formulations on sound research and knowledge the brewing instructions for this tea are very important for maximum benefit medicinal tea must be properly prepared pour oz freshly boiled water over a tea bag in a cup cover cup and steep minutes these steps directly influence the amount of beneficial components that will end up in your teacup gently squeeze the tea bag to release any remaining extract drink cups daily one cup before each meal for up to weeks then pause a few days before resuming so weightless is a long brewing pre prandial tea if you want it to work properly also note the following cautions cautions tea containing bitter fennel fruit and uva ursi leaf are not for long term daily use without medical advice contraindications not for use during pregnancy while nursing or by children under years side effects teas containing uva ursi leaf may cause nausea or vomiting in individuals and children with sensitive stomachs,positive
110692,B00438XVGU,A2FVTM2HS00DPE,"Gift Card Recipient ""Mom""",2,2,5,1307750400,Great. Just a little pricey,"This is hands down the best cup of coffee. It helps me not drink a whole pot of coffee, because 1) It is too expensive to drink more than one via a morning. Even though I often cheat and have two. 2) It is so satisfying, i don't need to sit and drink 4 cups of okay coffee to get a good coffee fix. Great product. And AWESOME to travel with. So you can go anywhere and have a great cup of coffee.",positive,this is hands down the best cup of coffee it helps me not drink a whole pot of coffee because it is too expensive to drink more than one via a morning even though i often cheat and have two it is so satisfying i don t need to sit and drink cups of okay coffee to get a good coffee fix great product and awesome to travel with so you can go anywhere and have a great cup of coffee,positive
559799,B001E8DHPW,ANHF5SC7QL87E,Linda Timothy-wood,1,15,5,1170720000,"Thank you for the great price of the Coconut Oil, not so happy the way the book was sent.","My husband and I were so happy and very please, for the fast delivery.  The only thing I would teach my crew that mails out the Books know the difference and the reason  for the different addresses.  The book which was a $1.00 item ended up costing me $13.00 just to mail it. The book went to the Forwarding Address.<br /><br />When it should have been shipped to the P O Box.<br /><br />The reason  I have two address is that I live in Alaska, some item cannot be delivered here, so we use a forwarding address for more expensive items.  The P.O. Box is for small books and  other small items.<br /><br />I would like to know if you read this....<br /><br />Thank you<br /><br />Linda Wood<br /><br />Eagle River, Alaska",positive,my husband and i were so happy and very please for the fast delivery the only thing i would teach my crew that mails out the books know the difference and the reason for the different addresses the book which was a item ended up costing me just to mail it the book went to the forwarding address when it should have been shipped to the p o box the reason i have two address is that i live in alaska some item cannot be delivered here so we use a forwarding address for more expensive items the p o box is for small books and other small items i would like to know if you read this thank you linda wood eagle river alaska,negative
253259,B002TOPOLK,A2WW2BUY38FIR8,MargBully,1,1,5,1277078400,These treats are great for training even the most wayward dog,"I have an english bulldog. Training my bully outside to not approach every dog without first being calm was often a challenge. I had tried to utilize numerous treats before with limited sucess at getting her to focus on my command. Plato's thinkers are not only made of great quality ingredients, but the smell and taste is something that most dogs find hard to resist. If you are looking for a great training treat I recommend these highly. Just break them up into small pieces either with a knife or by hand.<br /><br />These treats have not only worked with her, but with her fellow friends. I constantly refer folks to get this type of treat, when they are looking for a good training treat. And all my friends who have purchased this for their dogs are happy with their purchase.<br /><br />The larger 24 oz jar is the best because they last longer and the lid prevents them from air exposure which otherwise makese these treats hard.",positive,i have an english bulldog training my bully outside to not approach every dog without first being calm was often a challenge i had tried to utilize numerous treats before with limited sucess at getting her to focus on my command plato s thinkers are not only made of great quality ingredients but the smell and taste is something that most dogs find hard to resist if you are looking for a great training treat i recommend these highly just break them up into small pieces either with a knife or by hand these treats have not only worked with her but with her fellow friends i constantly refer folks to get this type of treat when they are looking for a good training treat and all my friends who have purchased this for their dogs are happy with their purchase the larger oz jar is the best because they last longer and the lid prevents them from air exposure which otherwise makese these treats hard,neutral
71264,B0041CH3NU,AMW32Q68XRH59,Irene,0,0,1,1331251200,Disappointed,"I was just deceived... I'm pregnant and have a craving for caviar, but can't eat any raw fish products. So the only option for me is pasteurized caviar. The description of the product here states that this romanoff caviar is pasteurized, but when I got it I didn't find any mention about pasteurization on the jar or packing! So, I can't eat it. It's not cheap, but I don't want spent more money on return shipment, so don't know what to do with it...<br />Shame on you, seller, for deceiving your customers!",negative,i was just deceived i m pregnant and have a craving for caviar but can t eat any raw fish products so the only option for me is pasteurized caviar the description of the product here states that this romanoff caviar is pasteurized but when i got it i didn t find any mention about pasteurization on the jar or packing so i can t eat it it s not cheap but i don t want spent more money on return shipment so don t know what to do with it shame on you seller for deceiving your customers,negative
180305,B002AQP5MK,A5LZH0EYFCZ38,Simon,0,0,5,1255996800,"Only made them once, but very happy with result","I've been GF about 1 year now, and to be honest don't miss cakes, brownies and the like that much. With that said, the novelty of these (buying GF items in a regular grocery store) meant I had to try them.<br /><br />The batter turns out VERY thick. It's okay, just spread it out very well. I used a 9x9 square pan. If I make these again I will cook them a few minutes less than the box recommended as the edges were a little tough. With that said, these turned out GREAT, just like regular brownies.<br /><br />I bought the chocolate chip cookies next - I can't wait to try them!",positive,i ve been gf about year now and to be honest don t miss cakes brownies and the like that much with that said the novelty of these buying gf items in a regular grocery store meant i had to try them the batter turns out very thick it s okay just spread it out very well i used a x square pan if i make these again i will cook them a few minutes less than the box recommended as the edges were a little tough with that said these turned out great just like regular brownies i bought the chocolate chip cookies next i can t wait to try them,positive
295318,B004N5FG66,A2M3ZCPMPU2ZP0,Marissa,0,0,5,1325721600,my son loves these!,These are easy for my 10 month old son to eat and he absolutely loves them! The purple ones get pretty messy but these red ones aren't that bad.,positive,these are easy for my month old son to eat and he absolutely loves them the purple ones get pretty messy but these red ones aren t that bad,positive
527132,B002FJM9SU,A1NUQ6CDN23P7,"Wildflowers ""Lily""",2,3,5,1281571200,Good Formula,"I transitioned my baby onto this formula after I learned about the method that other companies use to extract the DHA for their formulas. I figured an Organic formula would be much better for him since I only feed him organic food anyway. He loved it, took to it immediatley. It is slightly foamy, but my baby has never been colicky. It's definitley not as bad as some other reviews state. I noticed that it only gets somewhat foamy if you shake it for a good while. If you are really concerned about that, you can stir it, it will not get foamy. It's not a concern to me. Overall, glad I switched his formula.",positive,i transitioned my baby onto this formula after i learned about the method that other companies use to extract the dha for their formulas i figured an organic formula would be much better for him since i only feed him organic food anyway he loved it took to it immediatley it is slightly foamy but my baby has never been colicky it s definitley not as bad as some other reviews state i noticed that it only gets somewhat foamy if you shake it for a good while if you are really concerned about that you can stir it it will not get foamy it s not a concern to me overall glad i switched his formula,negative
